DATECOLLECTED,SAMPLELOCATIONSMASTER,SAMPLENO,FINALRESULT,daily_flow_rate_m3
11/8/2021,WG_MoaPoint,21EV3166-001-0,Detected,NULL
11/11/2021,WG_MoaPoint,21EV3280-001-0,Detected,NULL
12/29/2021,WG_MoaPoint,21EV4469-001-0,Detected,NULL
1/13/2022,WG_MoaPoint,22EV0222-001-0,Detected,NULL
1/17/2022,WG_MoaPoint,22EV0275-001-0,Detected,NULL
1/20/2022,WG_MoaPoint,22EV0391-001-0,Detected,NULL
1/27/2022,WG_MoaPoint,22EV0587-001-0,Detected,NULL
2/3/2022,WG_MoaPoint,22EV0770-001-0,Detected,NULL
2/8/2022,WG_MoaPoint,22EV0826-001-0,Detected,NULL
2/10/2022,WG_MoaPoint,22EV0946-001-0,Detected,NULL
2/14/2022,WG_MoaPoint,22EV1016-001-0,Detected,NULL
2/17/2022,WG_MoaPoint,22EV1154-001-0,Detected,NULL
2/21/2022,WG_MoaPoint,22EV1212-001-0,Detected,NULL
2/24/2022,WG_MoaPoint,22EV1345-001-0,Detected,NULL
2/28/2022,WG_MoaPoint,22EV1386-001-0,Detected,NULL
3/3/2022,WG_MoaPoint,22EV1493-001-0,Detected,NULL
3/7/2022,WG_MoaPoint,22EV1566-001-0,Detected,NULL
3/10/2022,WG_MoaPoint,22EV1686-001-0,Detected,NULL
3/14/2022,WG_MoaPoint,22EV1735-001-0,Detected,NULL
3/16/2022,WG_MoaPoint,22EV1811-001-0,Detected,NULL
3/18/2022,WG_MoaPoint,22EV1905-001-0,Detected,NULL
3/21/2022,WG_MoaPoint,22EV1913-001-0,Detected,NULL
3/23/2022,WG_MoaPoint,22EV1985-001-0,Detected,NULL
3/25/2022,WG_MoaPoint,22EV2071-001-0,Detected,NULL
3/28/2022,WG_MoaPoint,22EV2081-001-0,Detected,NULL
3/30/2022,WG_MoaPoint,22EV2151-001-0,Detected,NULL
4/1/2022,WG_MoaPoint,22EV2229-001-0,Detected,NULL
4/4/2022,WG_MoaPoint,22EV2243-001-0,Detected,NULL
4/6/2022,WG_MoaPoint,22EV2314-001-0,Detected,NULL
4/8/2022,WG_MoaPoint,22EV2396-001-0,Detected,NULL
4/11/2022,WG_MoaPoint,22EV2400-001-0,Detected,NULL
4/13/2022,WG_MoaPoint,22EV2472-001-0,Detected,NULL
4/20/2022,WG_MoaPoint,22EV2633-001-0,Detected,NULL
4/22/2022,WG_MoaPoint,22EV2685-001-0,Detected,NULL
4/27/2022,WG_MoaPoint,22EV2723-001-0,Detected,NULL
4/29/2022,WG_MoaPoint,22EV2816-001-0,Detected,NULL
5/2/2022,WG_MoaPoint,22EV2821-001-0,Detected,NULL
5/4/2022,WG_MoaPoint,22EV2887-001-0,Detected,NULL
5/6/2022,WG_MoaPoint,22EV2964-001-0,Detected,NULL
5/9/2022,WG_MoaPoint,22EV2978-001-0,Detected,NULL
5/11/2022,WG_MoaPoint,22EV3050-001-0,Detected,NULL
5/13/2022,WG_MoaPoint,22EV3125-001-0,Detected,NULL
5/16/2022,WG_MoaPoint,22EV3131-001-0,Detected,NULL
5/18/2022,WG_MoaPoint,22EV3205-001-0,Detected,NULL
5/20/2022,WG_MoaPoint,22EV3273-001-0,Detected,NULL
5/23/2022,WG_MoaPoint,22EV3281-001-0,Detected,NULL
5/25/2022,WG_MoaPoint,22EV3345-001-0,Detected,NULL
5/27/2022,WG_MoaPoint,22EV3422-001-0,Detected,NULL
5/30/2022,WG_MoaPoint,22EV3427-001-0,Detected,NULL
6/1/2022,WG_MoaPoint,22EV3501-001-0,Detected,NULL
6/3/2022,WG_MoaPoint,22EV3562-001-0,Detected,NULL
6/6/2022,WG_MoaPoint,22EV3573-001-0,Detected,NULL
6/8/2022,WG_MoaPoint,22EV3610-001-0,Detected,NULL
6/10/2022,WG_MoaPoint,22EV3700-001-0,Detected,NULL
6/13/2022,WG_MoaPoint,22EV3712-001-0,Detected,NULL
6/15/2022,WG_MoaPoint,22EV3777-001-0,Detected,NULL
6/17/2022,WG_MoaPoint,22EV3846-001-0,Detected,NULL
6/20/2022,WG_MoaPoint,22EV3854-001-0,Detected,NULL
6/22/2022,WG_MoaPoint,22EV3925-001-0,Detected,NULL
6/24/2022,WG_MoaPoint,22EV3976-001-0,Detected,NULL
6/27/2022,WG_MoaPoint,22EV3979-001-0,Detected,NULL
6/29/2022,WG_MoaPoint,22EV4052-001-0,Detected,NULL
7/1/2022,WG_MoaPoint,22EV4133-001-0,Detected,NULL
7/4/2022,WG_MoaPoint,22EV4136-001-0,Detected,NULL
7/6/2022,WG_MoaPoint,22EV4201-001-0,Detected,NULL
2/15/2022,WG_Otaki,22EV1079-001-0,Detected,NULL
2/22/2022,WG_Otaki,22EV1249-001-0,Detected,NULL
3/1/2022,WG_Otaki,22EV1437-001-0,Detected,NULL
3/8/2022,WG_Otaki,22EV1644-001-0,Detected,NULL
3/15/2022,WG_Otaki,22EV1802-001-0,Detected,NULL
3/22/2022,WG_Otaki,22EV1977-001-0,Detected,NULL
3/29/2022,WG_Otaki,22EV2139-001-0,Detected,NULL
4/5/2022,WG_Otaki,22EV2305-001-0,Detected,NULL
4/12/2022,WG_Otaki,22EV2477-001-0,Detected,NULL
4/19/2022,WG_Otaki,22EV2576-001-0,Detected,NULL
4/26/2022,WG_Otaki,22EV2714-001-0,Detected,NULL
5/3/2022,WG_Otaki,22EV2877-001-0,Detected,NULL
5/10/2022,WG_Otaki,22EV3043-001-0,Detected,NULL
5/17/2022,WG_Otaki,22EV3199-001-0,Detected,NULL
5/24/2022,WG_Otaki,22EV3334-001-0,Detected,NULL
5/31/2022,WG_Otaki,22EV3485-001-0,Detected,NULL
6/7/2022,WG_Otaki,22EV3601-001-0,Detected,NULL
6/14/2022,WG_Otaki,22EV3772-001-0,Detected,NULL
6/21/2022,WG_Otaki,22EV3929-001-0,Detected,NULL
6/28/2022,WG_Otaki,22EV4042-001-0,Detected,NULL
7/5/2022,WG_Otaki,22EV4194-001-0,Detected,NULL
9/08/2022,WG_Otaki,22EV4978-001-0,Detected,3833
2/22/2022,WG_Paraparaumu,22EV1250-001-0,Detected,NULL
3/1/2022,WG_Paraparaumu,22EV1436-001-0,Detected,NULL
3/8/2022,WG_Paraparaumu,22EV1645-001-0,Detected,NULL
3/15/2022,WG_Paraparaumu,22EV1803-001-0,Detected,NULL
3/22/2022,WG_Paraparaumu,22EV1978-001-0,Detected,NULL
3/29/2022,WG_Paraparaumu,22EV2140-001-0,Detected,NULL
4/5/2022,WG_Paraparaumu,22EV2304-001-0,Detected,NULL
4/12/2022,WG_Paraparaumu,22EV2476-001-0,Detected,NULL
4/19/2022,WG_Paraparaumu,22EV2578-001-0,Detected,NULL
4/26/2022,WG_Paraparaumu,22EV2715-001-0,Detected,NULL
5/3/2022,WG_Paraparaumu,22EV2878-001-0,Detected,NULL
5/10/2022,WG_Paraparaumu,22EV3044-001-0,Detected,NULL
5/17/2022,WG_Paraparaumu,22EV3200-001-0,Detected,NULL
5/24/2022,WG_Paraparaumu,22EV3335-001-0,Detected,NULL
5/31/2022,WG_Paraparaumu,22EV3486-001-0,Detected,NULL
6/7/2022,WG_Paraparaumu,22EV3602-001-0,Detected,NULL
6/14/2022,WG_Paraparaumu,22EV3773-001-0,Detected,NULL
6/21/2022,WG_Paraparaumu,22EV3930-001-0,Detected,NULL
6/28/2022,WG_Paraparaumu,22EV4043-001-0,Detected,NULL
7/5/2022,WG_Paraparaumu,22EV4195-001-0,Detected,NULL
9/08/2022,WG_Paraparaumu,22EV4979-001-0,,15165
5/15/2021,WG_Porirua,21EV0603-001-0,Detected,NULL
5/16/2021,WG_Porirua,21EV0613-001-0,Detected,NULL
5/20/2021,WG_Porirua,21EV0648-001-0,Detected,NULL
1/25/2022,WG_Porirua,22EV0469-001-0,Detected,NULL
1/27/2022,WG_Porirua,22EV0588-001-0,Detected,NULL
2/3/2022,WG_Porirua,22EV0771-001-0,Detected,NULL
2/10/2022,WG_Porirua,22EV0947-001-0,Detected,NULL
2/14/2022,WG_Porirua,22EV1017-001-0,Detected,NULL
2/17/2022,WG_Porirua,22EV1155-001-0,Detected,NULL
2/21/2022,WG_Porirua,22EV1213-001-0,Detected,NULL
2/24/2022,WG_Porirua,22EV1346-001-0,Detected,NULL
2/28/2022,WG_Porirua,22EV1387-001-0,Detected,NULL
3/3/2022,WG_Porirua,22EV1494-001-0,Detected,NULL
3/7/2022,WG_Porirua,22EV1564-001-0,Detected,NULL
3/10/2022,WG_Porirua,22EV1687-001-0,Detected,NULL
3/14/2022,WG_Porirua,22EV1736-001-0,Detected,NULL
3/16/2022,WG_Porirua,22EV1812-001-0,Detected,NULL
3/18/2022,WG_Porirua,22EV1906-001-0,Detected,NULL
3/21/2022,WG_Porirua,22EV1914-001-0,Detected,NULL
3/23/2022,WG_Porirua,22EV1986-001-0,Detected,NULL
3/25/2022,WG_Porirua,22EV2072-001-0,Detected,NULL
3/28/2022,WG_Porirua,22EV2082-001-0,Detected,NULL
3/30/2022,WG_Porirua,22EV2153-001-0,Detected,NULL
4/1/2022,WG_Porirua,22EV2230-001-0,Detected,NULL
4/4/2022,WG_Porirua,22EV2244-001-0,Detected,NULL
4/6/2022,WG_Porirua,22EV2315-001-0,Detected,NULL
4/8/2022,WG_Porirua,22EV2395-001-0,Detected,NULL
4/11/2022,WG_Porirua,22EV2401-001-0,Detected,NULL
4/13/2022,WG_Porirua,22EV2469-001-0,Detected,NULL
4/20/2022,WG_Porirua,22EV2634-001-0,Detected,NULL
4/22/2022,WG_Porirua,22EV2682-001-0,Detected,NULL
4/28/2022,WG_Porirua,22EV2810-001-0,Detected,NULL
4/29/2022,WG_Porirua,22EV2811-001-0,Detected,NULL
5/2/2022,WG_Porirua,22EV2822-001-0,Detected,NULL
5/4/2022,WG_Porirua,22EV2888-001-0,Detected,NULL
5/6/2022,WG_Porirua,22EV2965-001-0,Detected,NULL
5/9/2022,WG_Porirua,22EV2979-001-0,Detected,NULL
5/11/2022,WG_Porirua,22EV3051-001-0,Detected,NULL
5/13/2022,WG_Porirua,22EV3126-001-0,Detected,NULL
5/16/2022,WG_Porirua,22EV3132-001-0,Detected,NULL
5/18/2022,WG_Porirua,22EV3206-001-0,Detected,NULL
5/20/2022,WG_Porirua,22EV3274-001-0,Detected,NULL
5/23/2022,WG_Porirua,22EV3282-001-0,Detected,NULL
5/25/2022,WG_Porirua,22EV3346-001-0,Detected,NULL
5/27/2022,WG_Porirua,22EV3423-001-0,Detected,NULL
5/30/2022,WG_Porirua,22EV3428-001-0,Detected,NULL
6/1/2022,WG_Porirua,22EV3502-001-0,Detected,NULL
6/3/2022,WG_Porirua,22EV3563-001-0,Detected,NULL
6/6/2022,WG_Porirua,22EV3574-001-0,Detected,NULL
6/8/2022,WG_Porirua,22EV3611-001-0,Detected,NULL
6/10/2022,WG_Porirua,22EV3701-001-0,Detected,NULL
6/13/2022,WG_Porirua,22EV3713-001-0,Detected,NULL
6/15/2022,WG_Porirua,22EV3778-001-0,Detected,NULL
6/17/2022,WG_Porirua,22EV3847-001-0,Detected,NULL
6/20/2022,WG_Porirua,22EV3855-001-0,Detected,NULL
6/22/2022,WG_Porirua,22EV3926-001-0,Detected,NULL
6/24/2022,WG_Porirua,22EV3977-001-0,Detected,NULL
6/27/2022,WG_Porirua,22EV3980-001-0,Detected,NULL
6/29/2022,WG_Porirua,22EV4053-001-0,Detected,NULL
7/1/2022,WG_Porirua,22EV4134-001-0,Detected,NULL
7/4/2022,WG_Porirua,22EV4137-001-0,Detected,NULL
7/6/2022,WG_Porirua,22EV4202-001-0,Detected,NULL
5/14/2021,WG_Seaview,21EV0614-001-0,Detected,NULL
5/24/2021,WG_Seaview,21EV0673-001-0,Detected,NULL
5/25/2021,WG_Seaview,21EV0677-001-0,Detected,NULL
12/20/2021,WG_Seaview,21EV4325-001-0,Detected,NULL
12/23/2021,WG_Seaview,21EV4446-001-0,Detected,NULL
1/13/2022,WG_Seaview,22EV0224-001-0,Detected,NULL
1/31/2022,WG_Seaview,22EV0637-001-0,Detected,NULL
2/3/2022,WG_Seaview,22EV0772-001-0,Detected,NULL
2/10/2022,WG_Seaview,22EV0948-001-0,Detected,NULL
2/14/2022,WG_Seaview,22EV1018-001-0,Detected,NULL
2/17/2022,WG_Seaview,22EV1156-001-0,Detected,NULL
2/21/2022,WG_Seaview,22EV1214-001-0,Detected,NULL
2/24/2022,WG_Seaview,22EV1347-001-0,Detected,NULL
2/28/2022,WG_Seaview,22EV1388-001-0,Detected,NULL
3/3/2022,WG_Seaview,22EV1495-001-0,Detected,NULL
3/7/2022,WG_Seaview,22EV1565-001-0,Detected,NULL
3/10/2022,WG_Seaview,22EV1688-001-0,Detected,NULL
3/14/2022,WG_Seaview,22EV1737-001-0,Detected,NULL
3/16/2022,WG_Seaview,22EV1813-001-0,Detected,NULL
3/18/2022,WG_Seaview,22EV1907-001-0,Detected,NULL
3/21/2022,WG_Seaview,22EV1915-001-0,Detected,NULL
3/23/2022,WG_Seaview,22EV1987-001-0,Detected,NULL
3/25/2022,WG_Seaview,22EV2073-001-0,Detected,NULL
3/28/2022,WG_Seaview,22EV2083-001-0,Detected,NULL
3/30/2022,WG_Seaview,22EV2152-001-0,Detected,NULL
4/1/2022,WG_Seaview,22EV2231-001-0,Detected,NULL
4/4/2022,WG_Seaview,22EV2245-001-0,Detected,NULL
4/6/2022,WG_Seaview,22EV2317-001-0,Detected,NULL
4/8/2022,WG_Seaview,22EV2394-001-0,Detected,NULL
4/11/2022,WG_Seaview,22EV2402-001-0,Detected,NULL
4/13/2022,WG_Seaview,22EV2470-001-0,Detected,NULL
4/20/2022,WG_Seaview,22EV2635-001-0,Detected,NULL
4/22/2022,WG_Seaview,22EV2683-001-0,Detected,NULL
4/27/2022,WG_Seaview,22EV2724-001-0,Detected,NULL
4/29/2022,WG_Seaview,22EV2817-001-0,Detected,NULL
5/2/2022,WG_Seaview,22EV2823-001-0,Detected,NULL
5/4/2022,WG_Seaview,22EV2889-001-0,Detected,NULL
5/6/2022,WG_Seaview,22EV2966-001-0,Detected,NULL
5/9/2022,WG_Seaview,22EV2977-001-0,Detected,NULL
5/11/2022,WG_Seaview,22EV3052-001-0,Detected,NULL
5/13/2022,WG_Seaview,22EV3127-001-0,Detected,NULL
5/16/2022,WG_Seaview,22EV3133-001-0,Detected,NULL
5/18/2022,WG_Seaview,22EV3207-001-0,Detected,NULL
5/20/2022,WG_Seaview,22EV3275-001-0,Detected,NULL
5/23/2022,WG_Seaview,22EV3283-001-0,Detected,NULL
5/25/2022,WG_Seaview,22EV3347-001-0,Detected,NULL
5/27/2022,WG_Seaview,22EV3424-001-0,Detected,NULL
5/30/2022,WG_Seaview,22EV3429-001-0,Detected,NULL
6/1/2022,WG_Seaview,22EV3503-001-0,Detected,NULL
6/3/2022,WG_Seaview,22EV3564-001-0,Detected,NULL
6/6/2022,WG_Seaview,22EV3575-001-0,Detected,NULL
6/8/2022,WG_Seaview,22EV3612-001-0,Detected,NULL
6/10/2022,WG_Seaview,22EV3702-001-0,Detected,NULL
6/13/2022,WG_Seaview,22EV3714-001-0,Detected,NULL
6/15/2022,WG_Seaview,22EV3779-001-0,Detected,NULL
6/17/2022,WG_Seaview,22EV3848-001-0,Detected,NULL
6/20/2022,WG_Seaview,22EV3856-001-0,Detected,NULL
6/22/2022,WG_Seaview,22EV3927-001-0,Detected,NULL
6/24/2022,WG_Seaview,22EV3978-001-0,Detected,NULL
6/27/2022,WG_Seaview,22EV3981-001-0,Detected,NULL
6/29/2022,WG_Seaview,22EV4054-001-0,Detected,NULL
7/1/2022,WG_Seaview,22EV4135-001-0,Detected,NULL
7/4/2022,WG_Seaview,22EV4138-001-0,Detected,NULL
7/6/2022,WG_Seaview,22EV4203-001-0,Detected,NULL
11/9/2021,WK_Cambridge,21EV3223-001-0,Detected,NULL
2/10/2022,WK_Cambridge,22EV0985-001-0,Detected,NULL
2/15/2022,WK_Cambridge,22EV1118-001-0,Detected,NULL
2/21/2022,WK_Cambridge,22EV1320-001-0,Detected,NULL
3/1/2022,WK_Cambridge,22EV1523-001-0,Detected,NULL
3/17/2022,WK_Cambridge,22EV1892-001-0,Detected,NULL
3/23/2022,WK_Cambridge,22EV2046-001-0,Detected,NULL
3/29/2022,WK_Cambridge,22EV2172-001-0,Detected,NULL
4/8/2022,WK_Cambridge,22EV2418-001-0,Detected,NULL
4/13/2022,WK_Cambridge,22EV2507-001-0,Detected,NULL
4/21/2022,WK_Cambridge,22EV2671-001-0,Detected,NULL
5/3/2022,WK_Cambridge,22EV2923-001-0,Detected,NULL
5/12/2022,WK_Cambridge,22EV3114-001-0,Detected,NULL
5/18/2022,WK_Cambridge,22EV3238-001-0,Detected,NULL
5/26/2022,WK_Cambridge,22EV3397-001-0,Detected,NULL
6/3/2022,WK_Cambridge,22EV3617-001-0,Detected,NULL
6/8/2022,WK_Cambridge,22EV3684-001-0,Detected,NULL
6/15/2022,WK_Cambridge,22EV3830-001-0,Detected,NULL
6/23/2022,WK_Cambridge,22EV4005-001-0,Detected,NULL
6/29/2022,WK_Cambridge,22EV4114-001-0,Detected,NULL
10/6/2021,WK_Hamilton,21EV2377-001-0,Detected,NULL
10/14/2021,WK_Hamilton,21EV2635-001-0,Detected,NULL
10/19/2021,WK_Hamilton,21EV2706-001-0,Detected,NULL
10/26/2021,WK_Hamilton,21EV2815-001-0,Detected,NULL
10/27/2021,WK_Hamilton,21EV2884-001-0,Detected,NULL
11/1/2021,WK_Hamilton,21EV2979-001-0,Detected,NULL
11/3/2021,WK_Hamilton,21EV3060-001-0,Detected,NULL
11/8/2021,WK_Hamilton,21EV3186-001-0,Detected,NULL
11/9/2021,WK_Hamilton,21EV3224-001-0,Detected,NULL
11/15/2021,WK_Hamilton,21EV3352-001-0,Detected,NULL
11/16/2021,WK_Hamilton,21EV3446-001-0,Detected,NULL
11/18/2021,WK_Hamilton,21EV3561-001-0,Detected,NULL
11/22/2021,WK_Hamilton,21EV3620-001-0,Detected,NULL
11/24/2021,WK_Hamilton,21EV3714-001-0,Detected,NULL
12/2/2021,WK_Hamilton,21EV3925-001-0,Detected,NULL
12/9/2021,WK_Hamilton,21EV4119-001-0,Detected,NULL
12/13/2021,WK_Hamilton,21EV4161-001-0,Detected,NULL
12/14/2021,WK_Hamilton,21EV4223-001-0,Detected,NULL
1/13/2022,WK_Hamilton,22EV0252-001-0,Detected,43943
1/25/2022,WK_Hamilton,22EV0498-001-0,Detected,43986
1/26/2022,WK_Hamilton,22EV0619-001-0,Detected,44335
2/1/2022,WK_Hamilton,22EV0698-001-0,Detected,44324
2/9/2022,WK_Hamilton,22EV0983-001-0,Detected,53176
2/10/2022,WK_Hamilton,22EV0984-001-0,Detected,48801
2/15/2022,WK_Hamilton,22EV1116-001-0,Detected,47793
2/16/2022,WK_Hamilton,22EV1117-001-0,Detected,46340
2/17/2022,WK_Hamilton,22EV1171-001-0,Detected,45392
2/21/2022,WK_Hamilton,22EV1322-001-0,Detected,46894
2/22/2022,WK_Hamilton,22EV1323-001-0,Detected,46670
2/23/2022,WK_Hamilton,22EV1324-001-0,Detected,47178
2/28/2022,WK_Hamilton,22EV1520-001-0,Detected,45921
3/2/2022,WK_Hamilton,22EV1522-001-0,Detected,46766
3/7/2022,WK_Hamilton,22EV1578-001-0,Detected,46275
3/8/2022,WK_Hamilton,22EV1706-001-0,Detected,46275
3/9/2022,WK_Hamilton,22EV1707-001-0,Detected,46585
3/15/2022,WK_Hamilton,22EV1850-001-0,Detected,44244
3/16/2022,WK_Hamilton,22EV1851-001-0,Detected,44821
3/17/2022,WK_Hamilton,22EV1891-001-0,Detected,44486
3/22/2022,WK_Hamilton,22EV2047-001-0,Detected,85701
3/23/2022,WK_Hamilton,22EV2048-001-0,Detected,59668
3/24/2022,WK_Hamilton,22EV2049-001-0,Detected,48992
3/28/2022,WK_Hamilton,22EV2173-001-0,Detected,44881
3/29/2022,WK_Hamilton,22EV2174-001-0,Detected,46126
3/30/2022,WK_Hamilton,22EV2175-001-0,Detected,46126
4/4/2022,WK_Hamilton,22EV2414-001-0,Detected,45980
4/5/2022,WK_Hamilton,22EV2415-001-0,Detected,47336
4/6/2022,WK_Hamilton,22EV2416-001-0,Detected,46384
4/11/2022,WK_Hamilton,22EV2417-001-0,Detected,44532
4/12/2022,WK_Hamilton,22EV2453-001-0,Detected,45583
4/13/2022,WK_Hamilton,22EV2505-001-0,Detected,45027
4/19/2022,WK_Hamilton,22EV2573-001-0,Detected,40917
4/20/2022,WK_Hamilton,22EV2618-001-0,Detected,44470
4/21/2022,WK_Hamilton,22EV2669-001-0,Detected,44681
4/26/2022,WK_Hamilton,22EV2750-001-0,Detected,43531
4/27/2022,WK_Hamilton,22EV2751-001-0,Detected,45020
4/28/2022,WK_Hamilton,22EV2790-001-0,Detected,44282
5/2/2022,WK_Hamilton,22EV2835-001-0,Detected,44035
5/3/2022,WK_Hamilton,22EV2922-001-0,Detected,45474
5/5/2022,WK_Hamilton,22EV2956-001-0,Detected,45312
5/9/2022,WK_Hamilton,22EV2991-001-0,Detected,43090
5/10/2022,WK_Hamilton,22EV3034-001-0,Detected,46770
5/12/2022,WK_Hamilton,22EV3113-001-0,Detected,47326
5/16/2022,WK_Hamilton,22EV3192-001-0,Detected,42855
5/17/2022,WK_Hamilton,22EV3193-001-0,Detected,48011
5/18/2022,WK_Hamilton,22EV3237-001-0,Detected,45825
5/24/2022,WK_Hamilton,22EV3344-001-0,Detected,51201
5/25/2022,WK_Hamilton,22EV3362-001-0,Detected,48170
5/26/2022,WK_Hamilton,22EV3396-001-0,Detected,46901
5/30/2022,WK_Hamilton,22EV3438-001-0,Detected,46901
5/31/2022,WK_Hamilton,22EV3479-001-0,Detected,43744
6/1/2022,WK_Hamilton,22EV3534-001-0,Detected,58445
6/7/2022,WK_Hamilton,22EV3616-001-0,Detected,57317
6/8/2022,WK_Hamilton,22EV3682-001-0,Detected,55564
6/9/2022,WK_Hamilton,22EV3683-001-0,Detected,56530
6/13/2022,WK_Hamilton,22EV3722-001-0,Detected,97219
6/14/2022,WK_Hamilton,22EV3766-001-0,Detected,NULL
6/16/2022,WK_Hamilton,22EV3829-001-0,Detected,NULL
6/22/2022,WK_Hamilton,22EV3960-001-0,Detected,NULL
6/27/2022,WK_Hamilton,22EV4004-001-0,Detected,NULL
6/28/2022,WK_Hamilton,22EV4112-001-0,Detected,NULL
6/30/2022,WK_Hamilton,22EV4113-001-0,Detected,NULL
7/5/2022,WK_Hamilton,22EV4221-001-0,Detected,NULL
7/6/2022,WK_Hamilton,22EV4222-001-0,Detected,NULL
10/26/2021,WK_Huntly,21EV2905-001-0,Detected,NULL
11/8/2021,WK_Huntly,21EV3225-001-0,Detected,NULL
10/19/2021,WK_Kihikihi,21EV2733-001-0,Detected,NULL
10/26/2021,WK_Kihikihi,21EV2897-001-0,Detected,NULL
11/29/2021,WK_Matamata,21EV3845-001-0,Detected,NULL
2/16/2022,WK_Matamata,22EV1172-001-0,Detected,NULL
2/1/2022,WK_Morrinsville,22EV0700-001-0,Detected,NULL
2/4/2022,WK_Morrinsville,22EV0825-001-0,Detected,NULL
2/16/2022,WK_Morrinsville,22EV1173-001-0,Detected,NULL
11/3/2021,WK_Ngaruawahia,21EV3120-001-0,Detected,NULL
11/10/2021,WK_Ngaruawahia,21EV3300-001-0,Detected,NULL
11/17/2021,WK_Ngaruawahia,21EV3491-001-0,Detected,NULL
3/15/2022,WK_Ngatea,22EV1840-001-0,Detected,NULL
3/25/2022,WK_Ngatea,22EV2100-001-0,Detected,NULL
4/12/2022,WK_Ngatea,22EV2458-001-0,Detected,NULL
4/20/2022,WK_Ngatea,22EV2623-001-0,Detected,NULL
5/2/2022,WK_Ngatea,22EV2925-001-0,Detected,NULL
10/26/2021,WK_Otorohanga,21EV2819-001-0,Detected,NULL
10/28/2021,WK_Otorohanga,21EV2916-001-0,Detected,NULL
11/1/2021,WK_Otorohanga,21EV2982-001-0,Detected,NULL
11/3/2021,WK_Otorohanga,21EV3063-001-0,Detected,NULL
11/8/2021,WK_Otorohanga,21EV3189-001-0,Detected,NULL
11/10/2021,WK_Otorohanga,21EV3274-001-0,Detected,NULL
11/15/2021,WK_Otorohanga,21EV3385-001-0,Detected,NULL
11/17/2021,WK_Otorohanga,21EV3501-001-0,Detected,NULL
11/22/2021,WK_Otorohanga,21EV3623-001-0,Detected,NULL
11/29/2021,WK_Otorohanga,21EV3812-001-0,Detected,NULL
12/6/2021,WK_Otorohanga,21EV3971-001-0,Detected,NULL
12/8/2021,WK_Otorohanga,21EV4080-001-0,Detected,NULL
12/20/2021,WK_Otorohanga,21EV4381-001-0,Detected,NULL
1/12/2022,WK_Otorohanga,22EV0198-001-0,Detected,NULL
1/24/2022,WK_Otorohanga,22EV0504-001-0,Detected,NULL
2/21/2022,WK_Otorohanga,22EV1228-001-0,Detected,NULL
2/23/2022,WK_Otorohanga,22EV1312-001-0,Detected,NULL
3/2/2022,WK_Otorohanga,22EV1529-001-0,Detected,NULL
3/10/2022,WK_Otorohanga,22EV1721-001-0,Detected,NULL
3/14/2022,WK_Otorohanga,22EV1750-001-0,Detected,NULL
3/22/2022,WK_Otorohanga,22EV2052-001-0,Detected,NULL
3/24/2022,WK_Otorohanga,22EV2053-001-0,Detected,NULL
4/5/2022,WK_Otorohanga,22EV2299-001-0,Detected,NULL
4/19/2022,WK_Otorohanga,22EV2574-001-0,Detected,NULL
4/27/2022,WK_Otorohanga,22EV2753-001-0,Detected,NULL
2/15/2022,WK_Putaruru,22EV1152-001-0,Detected,NULL
10/4/2021,WK_Raglan,21EV2334-001-0,Detected,NULL
10/5/2021,WK_Raglan,21EV2346-001-0,Detected,NULL
10/6/2021,WK_Raglan,21EV2373-001-0,Detected,NULL
10/7/2021,WK_Raglan,21EV2427-001-0,Detected,NULL
10/12/2021,WK_Raglan,21EV2527-001-0,Detected,NULL
10/14/2021,WK_Raglan,21EV2614-001-0,Detected,NULL
10/27/2021,WK_Raglan,21EV2910-001-0,Detected,NULL
11/10/2021,WK_Raglan,21EV3301-001-0,Detected,NULL
11/15/2021,WK_Raglan,21EV3360-001-0,Detected,NULL
11/8/2021,WK_Taupo,21EV3190-001-0,Detected,NULL
11/12/2021,WK_Taupo,21EV3342-001-0,Detected,NULL
11/13/2021,WK_Taupo,21EV3364-001-0,Detected,NULL
11/15/2021,WK_Taupo,21EV3365-001-0,Detected,NULL
11/17/2021,WK_Taupo,21EV3487-001-0,Detected,NULL
12/20/2021,WK_Taupo,21EV4343-001-0,Detected,NULL
1/5/2022,WK_Taupo,22EV0044-001-0,Detected,7586
2/8/2022,WK_Taupo,22EV0922-001-0,Detected,7061
2/10/2022,WK_Taupo,22EV0987-001-0,Detected,6069
2/14/2022,WK_Taupo,22EV1027-001-0,Detected,7086
2/16/2022,WK_Taupo,22EV1134-001-0,Detected,5897
2/22/2022,WK_Taupo,22EV1255-001-0,Detected,6037
2/24/2022,WK_Taupo,22EV1369-001-0,Detected,5879
3/1/2022,WK_Taupo,22EV1435-001-0,Detected,6084
3/3/2022,WK_Taupo,22EV1525-001-0,Detected,5840
3/8/2022,WK_Taupo,22EV1634-001-0,Detected,6363
3/10/2022,WK_Taupo,22EV1714-001-0,Detected,5600
3/15/2022,WK_Taupo,22EV1797-001-0,Detected,5862
3/17/2022,WK_Taupo,22EV1894-001-0,Detected,6210
3/24/2022,WK_Taupo,22EV2051-001-0,Detected,7237
3/29/2022,WK_Taupo,22EV2134-001-0,Detected,6395
3/31/2022,WK_Taupo,22EV2225-001-0,Detected,5556
4/5/2022,WK_Taupo,22EV2300-001-0,Detected,5839
4/7/2022,WK_Taupo,22EV2382-001-0,Detected,5916
